Condition: EC	SR percentage: 0.00	Threshold: 0.000000
0.000000	-0.000000
0.004022	0.000000
0.007330	0.000000
0.012664	-0.000000
0.016737	0.000000
0.020192	-0.000000
0.024547	0.000000
0.028558	0.000000
0.032225	0.000000
0.036460	0.000000
0.040470	-0.000000
0.044521	-0.000000
0.048885	0.000000
0.052219	0.000000
0.056486	-0.000000
0.061786	-0.000000
0.065755	-0.000000
0.070380	0.000000
0.074979	0.000000
0.078990	-0.000000
0.084003	-0.000000
0.088019	-0.000000
0.092061	-0.000000
0.095330	0.000000
0.100114	0.000000
0.103392	-0.000000
0.107277	0.000000
0.111700	0.000000
0.116092	0.000000
0.119209	-0.000000
0.123386	-0.000000
0.127236	-0.000000
0.131325	-0.000000
0.136605	0.000000
0.140947	0.000000
0.145272	-0.000000
0.150604	0.000000
0.155179	-0.000000
0.160099	0.000000
0.164189	0.000000
0.169118	0.000000
0.172256	-0.000000
0.177266	0.000000
0.182017	-0.000000
0.185540	0.000000
0.189576	-0.000000
0.194261	-0.000000
0.198242	0.000000
0.203383	-0.000000
0.207242	-0.000000
0.211252	0.000000
0.215343	0.000000
0.220643	-0.000000
0.224631	-0.000000
0.228641	-0.000000
0.232663	-0.000000
0.237272	-0.000000
0.241283	-0.000000
0.245224	-0.000000
0.249572	0.000000
0.254224	0.000000
0.258235	0.000000
0.262449	-0.000000
0.266346	-0.000000
0.270471	0.000000
0.274206	0.000000
0.278201	0.000000
0.283542	-0.000000
0.287242	0.000000
0.291259	0.000000
0.296326	0.000000
0.300202	0.000000
0.304690	0.000000
0.308271	-0.000000
0.312592	-0.000000
0.316675	-0.000000
0.320503	-0.000000
0.325496	0.000000
0.329247	-0.000000
0.333612	-0.000000
0.338260	-0.000000
0.342266	0.000000
0.346886	0.000000
0.350227	-0.000000
0.355240	-0.000000
0.360251	0.000000
0.364664	-0.000000
0.369009	-0.000000
0.372520	-0.000000
0.376527	0.000000
0.380538	0.000000
0.385151	-0.000000
0.389159	0.000000
0.394175	-0.000000
0.398185	0.000000
0.402514	0.000000
0.406568	0.000000
0.410479	-0.000000
0.414511	0.000000
0.418522	0.000000
0.422541	0.000000
0.426877	0.000000
0.430147	0.000000
0.434473	-0.000000
0.439484	-0.000000
0.443496	0.000000
0.448021	-0.000000
0.452040	0.000000
0.456000	-0.000000
0.459318	0.000000
0.463683	0.000000
0.469111	0.000000
0.472462	-0.000000
0.476472	-0.000000
0.480557	-0.000000
0.485122	-0.000000
0.488895	-0.000000
0.492386	0.000000
0.496435	0.000000
0.500440	0.000000
0.504841	0.000000
0.508382	-0.000000
0.512187	0.000000
0.516515	-0.000000
0.520875	0.000000
0.525041	-0.000000
0.528141	-0.000000
0.532897	-0.000000
0.536161	-0.000000
0.540183	-0.000000
0.544183	-0.000000
0.548935	-0.000000
0.552195	-0.000000
0.556392	-0.000000
0.560739	0.000000
0.564792	0.000000
0.569064	-0.000000
0.572910	0.000000
0.577174	-0.000000
0.581952	-0.000000
0.586294	-0.000000
0.591749	0.000000
0.595743	0.000000
0.600377	-0.000000
0.605001	0.000000
0.608279	-0.000000
0.612371	-0.000000
0.617476	-0.000000
0.622489	0.000000
0.626498	-0.000000
0.630514	-0.000000
0.634726	-0.000000
0.639218	0.000000
0.643576	-0.000000
0.647856	0.000000
0.651917	-0.000000
0.655189	0.000000
0.660205	0.000000
0.664284	0.000000
0.669609	0.000000
0.674150	0.000000
0.678915	-0.000000
0.683168	0.000000
0.687177	0.000000
0.691185	0.000000
0.696193	0.000000
0.701205	0.000000
0.705761	-0.000000
0.709844	0.000000
0.714114	0.000000
0.717127	-0.000000
0.721993	0.000000
0.725148	-0.000000
0.729899	-0.000000
0.733161	-0.000000
0.737381	0.000000
0.742121	0.000000
0.745177	-0.000000
0.749447	-0.000000
0.753211	0.000000
0.757239	-0.000000
0.761425	0.000000
0.765454	-0.000000
0.769997	-0.000000
0.773786	-0.000000
0.778319	0.000000
0.783187	-0.000000
0.787198	-0.000000
0.791287	0.000000
0.795193	0.000000
0.800221	-0.000000
0.805240	-0.000000
0.809648	0.000000
0.814267	0.000000
0.818524	-0.000000
0.823061	0.000000
0.826823	0.000000
0.831933	-0.000000
0.835775	0.000000
0.839240	0.000000
0.843847	0.000000
0.848596	0.000000
0.853201	0.000000
0.857218	0.000000
0.861227	0.000000
0.866290	-0.000000
0.870385	0.000000
0.874214	0.000000
0.879481	0.000000
0.883996	-0.000000
0.888015	0.000000
0.891791	-0.000000
0.896040	-0.000000
0.899786	-0.000000
0.903368	0.000000
0.907209	0.000000
0.911241	-0.000000
0.915481	0.000000
0.919662	-0.000000
0.923737	0.000000
0.927309	0.000000
0.932325	0.000000
0.936333	-0.000000
0.940344	-0.000000
0.944705	-0.000000
0.948977	0.000000
0.952974	-0.000000
0.957283	-0.000000
0.961304	0.000000
0.965609	0.000000
0.969690	-0.000000
0.973443	-0.000000
0.977508	-0.000000
0.982778	0.000000
0.986785	-0.000000
0.990819	0.000000
0.994150	-0.000000
0.999509	0.000000
1.004787	0.000000
1.008801	-0.000000
1.012135	-0.000000
1.016169	-0.000000
1.020296	0.000000
1.024844	0.000000
1.029173	0.000000
1.033184	-0.000000
1.037549	-0.000000
1.042811	0.000000
1.047235	0.000000
1.052326	0.000000
1.056336	-0.000000
1.060517	0.000000
1.064270	0.000000
1.068307	0.000000
1.072168	-0.000000
1.076840	0.000000
1.080855	-0.000000
1.084136	0.000000
1.089135	0.000000
1.093465	-0.000000
1.098011	-0.000000
1.101345	-0.000000
1.105618	-0.000000
1.109554	-0.000000
1.114319	-0.000000
1.118866	0.000000
1.122569	0.000000
1.126886	-0.000000
1.130227	0.000000
1.134498	0.000000
1.138820	-0.000000
1.143138	-0.000000
1.149344	-0.000000
1.155132	0.000000
1.160119	-0.000000
1.163132	0.000000
1.167213	0.000000
1.172497	0.000000
1.176507	-0.000000
1.181266	-0.000000
1.185544	0.000000
1.189542	-0.000000
1.193615	-0.000000
1.197781	-0.000000
1.201132	0.000000
1.206161	-0.000000
1.211177	-0.000000
1.215510	-0.000000
1.219305	0.000000
1.224645	0.000000
1.228929	-0.000000
1.232942	-0.000000
1.236941	-0.000000
1.240201	0.000000
1.244521	-0.000000
1.248868	-0.000000
1.252449	0.000000
1.257515	-0.000000
1.261789	-0.000000
1.265859	-0.000000
1.269168	-0.000000
1.273724	0.000000
1.278091	-0.000000
1.282192	0.000000
1.286990	-0.000000
1.290950	0.000000
1.295011	-0.000000
1.299345	0.000000
1.303362	-0.000000
1.307188	0.000000
1.311887	0.000000
1.315708	0.000000
1.320000	0.000000
1.323325	-0.000000
1.327719	0.000000
1.331957	0.000000
1.336129	0.000000
1.340476	0.000000
1.344531	0.000000
1.349127	-0.000000
1.353137	-0.000000
1.357153	-0.000000
1.362160	-0.000000
1.366244	0.000000
1.370477	0.000000
1.374812	-0.000000
1.378826	0.000000
1.382876	-0.000000
1.386148	0.000000
1.391072	-0.000000
1.394418	-0.000000
1.398702	-0.000000
1.403026	-0.000000
1.408040	-0.000000
1.412042	-0.000000
1.416054	-0.000000
1.420404	-0.000000
1.424681	0.000000
1.428490	-0.000000
1.432949	-0.000000
1.436982	0.000000
1.440736	0.000000
1.445042	0.000000
1.449118	-0.000000
1.452459	-0.000000
1.456733	-0.000000
1.461640	0.000000
1.465595	-0.000000
1.469651	-0.000000
1.474261	-0.000000
1.478269	-0.000000
1.482339	-0.000000
1.486614	-0.000000
1.490375	-0.000000
1.494921	0.000000
1.499934	0.000000
1.504066	-0.000000
1.507276	0.000000
1.511137	-0.000000
1.515402	0.000000
1.519903	0.000000
1.523914	-0.000000
1.528240	-0.000000
1.532171	0.000000
1.536262	0.000000
1.542112	-0.000000
1.545313	0.000000
1.550591	-0.000000
1.555038	-0.000000
1.558184	-0.000000
1.563080	0.000000
1.567242	-0.000000
1.571259	0.000000
1.575863	0.000000
1.579154	0.000000
1.583434	-0.000000
1.587445	-0.000000
1.591428	0.000000
1.595968	-0.000000
1.600042	-0.000000
1.604209	-0.000000
1.608489	-0.000000
1.613235	0.000000
1.617404	-0.000000
1.622923	-0.000000
1.627277	0.000000
1.632277	0.000000
1.636839	0.000000
1.640851	0.000000
1.645134	0.000000
1.650343	-0.000000
1.654732	0.000000
1.658291	-0.000000
1.662303	0.000000
1.666167	0.000000
1.670289	-0.000000
1.674300	-0.000000
1.678373	-0.000000
1.682994	0.000000
1.687070	-0.000000
1.691258	-0.000000
1.695535	0.000000
1.699847	0.000000
1.704157	0.000000
1.708992	0.000000
1.713003	-0.000000
1.717318	-0.000000
1.722248	0.000000
1.726772	0.000000
1.730528	-0.000000
1.735152	0.000000
1.739905	-0.000000
1.743484	-0.000000
1.747924	0.000000
1.751131	0.000000
1.755202	-0.000000
1.759483	-0.000000
1.764533	0.000000
1.768149	0.000000
1.772586	0.000000
1.776788	0.000000
1.781188	-0.000000
1.785758	-0.000000
1.789281	-0.000000
1.793310	-0.000000
1.798210	-0.000000
1.802679	-0.000000
1.806952	-0.000000
1.810962	0.000000
1.814673	-0.000000
1.819087	0.000000
1.822352	0.000000
1.826885	0.000000
1.831910	0.000000
1.835196	0.000000
1.840482	0.000000
1.845091	0.000000
1.849102	0.000000
1.852255	0.000000
1.857670	-0.000000
1.861493	-0.000000
1.865505	-0.000000
1.869298	-0.000000
1.873617	-0.000000
1.878207	-0.000000
1.882257	0.000000
1.886794	-0.000000
1.890574	-0.000000
1.895814	0.000000
1.900348	-0.000000
1.904341	0.000000
1.909683	-0.000000
1.913698	-0.000000
1.918349	0.000000
1.923933	0.000000
1.927313	-0.000000
1.931862	0.000000
1.935143	-0.000000
1.939619	0.000000
1.944030	-0.000000
1.948400	-0.000000
1.953928	0.000000
1.957883	0.000000
1.961447	-0.000000
1.965461	0.000000
1.970215	-0.000000
1.974217	0.000000
1.978488	-0.000000
1.983135	0.000000
1.988198	-0.000000
1.992230	-0.000000
1.996319	0.000000
2.000887	-0.000000
2.004194	-0.000000
2.009042	0.000000
2.012322	0.000000
2.016325	-0.000000
2.020336	0.000000
2.024677	0.000000
2.029009	-0.000000
2.032173	-0.000000
2.037069	-0.000000
2.042220	0.000000
2.046420	0.000000
2.051029	0.000000
2.055038	0.000000
2.059092	0.000000
2.063105	-0.000000
2.067376	0.000000
2.072522	-0.000000
2.076928	0.000000
2.081425	-0.000000
2.085840	-0.000000
2.089428	0.000000
2.093864	-0.000000
2.098001	-0.000000
2.102208	0.000000
2.106749	-0.000000
2.112073	0.000000
2.116080	-0.000000
2.120090	0.000000
2.124313	0.000000
2.128592	-0.000000
2.132731	0.000000
2.136150	-0.000000
2.140163	0.000000
2.144197	0.000000
2.149079	-0.000000
2.152510	-0.000000
2.157154	0.000000
2.161952	-0.000000
2.165740	0.000000
2.171018	0.000000
2.174241	-0.000000
2.178249	0.000000
2.183363	0.000000
2.187337	0.000000
2.191349	0.000000
2.195415	0.000000
2.200424	0.000000
2.205108	-0.000000
2.210113	0.000000
2.213270	0.000000
2.217546	0.000000
2.221556	0.000000
2.225932	0.000000
2.229974	-0.000000
2.233399	0.000000
2.237314	0.000000
2.241589	0.000000
2.245426	0.000000
2.249351	0.000000
2.253645	-0.000000
2.258054	0.000000
2.261133	-0.000000
2.265657	0.000000
2.270929	0.000000
2.275246	0.000000
2.279998	-0.000000
2.284264	0.000000
