1.00	2.00	0.00
2.00	1.00	0.00
3.00	1.00	0.00
4.00	2.00	0.00
5.00	1.00	0.90
6.00	2.00	0.75
7.00	1.00	0.25
8.00	2.00	0.50
9.00	2.00	0.90
10.00	1.00	0.75
11.00	1.00	0.50
12.00	2.00	0.25
13.00	1.00	0.75
14.00	1.00	0.25
15.00	2.00	0.25
16.00	2.00	0.75
17.00	2.00	0.50
18.00	1.00	0.90
19.00	1.00	0.50
20.00	2.00	0.90
