1.00	1.00	0.00
2.00	2.00	0.00
3.00	2.00	0.00
4.00	1.00	0.00
5.00	1.00	0.90
6.00	2.00	0.75
7.00	1.00	0.75
8.00	2.00	0.25
9.00	1.00	0.25
10.00	1.00	0.50
11.00	2.00	0.90
12.00	2.00	0.50
13.00	1.00	0.25
14.00	2.00	0.75
15.00	2.00	0.25
16.00	2.00	0.90
17.00	2.00	0.50
18.00	1.00	0.90
19.00	1.00	0.75
20.00	1.00	0.50
